90.644,86.545,79.658,74.215,71.903,72.734,76.144,81.216,86.826,92.215,97.394,103.02,109.59,115.37,117.59,117.15,116.84,119.18,131.44,164.76,177.97,0.36705,179.42,176.29,170.82,162.67,152.6,142.91,134.97,127.11,84.231,46.237,42.43,41.721,42.867,46.473,54.064,64.019,66.63,59.613,52.28,48.975,48.577,50.05,53.004,57.365,63.285,73.219,147.74,157.7,153.06,126.01,109.03,105.39,104.82,105.19,106.16,109.69,5.9032,10.872,10.026,5.8007,172.71,146.87,133.56,130.74,133.68,145.18,166.65,179.16,1.2103,175.92,162.7,147.83,139.11
111.9,109.84,103.87,95.106,87.897,84.884,85.182,87.329,90.365,94.013,99.496,122.37,170.11,175.77,174.75,169.04,159.42,153.73,159.57,172.94,2.081,6.1267,7.4423,6.9389,4.3938,178.16,163.93,142.15,126.5,113.56,84.399,55.4,47.735,45.806,46.327,48.958,54.891,68.224,91.713,107.95,104.52,57.58,60.454,70.178,81.313,91.487,100.26,108.54,117.49,127.25,134.21,130.65,115.79,106.57,103.41,102.15,100.89,95.509,22.13,15.896,13.444,10.132,3.5287,169.26,150.31,140.21,138.15,142.91,159.11,179.63,7.9728,8.1403,0.54862,162.14,145.67
119.84,120.47,118.03,110.76,99.803,92.43,90.441,91.497,94.074,98.198,114.59,178.41,4.1532,5.8352,5.8098,3.6782,177.85,167.97,163.36,172.6,5.7346,13.032,16.658,18.709,20.024,20.984,22.359,107.73,107.96,103.74,89.582,62.495,50.151,47.071,47.435,50.335,58.498,96.624,127.41,135.63,139.95,140.93,134.63,118.95,109.08,107.15,108.59,111.87,117.11,125.44,137.46,147.41,137.88,106.28,99.816,98.258,96.184,86.807,33.094,20.432,17.037,14.271,9.9707,0.82642,161.85,143.7,136.08,134.83,143.29,14.318,26.765,29.159,29.305,26.528,8.7919
126.53,129.98,132.05,130.84,119.82,101.16,95.096,96.25,100.47,110.72,163.89,2.6943,7.4287,9.7262,10.726,10.196,6.2412,170.46,143.5,140.08,13.35,27.235,30.552,33.212,36.64,42.427,54.977,79.442,96.857,102.81,100.68,75.178,48.847,45.03,46.414,51.493,73.053,123.32,134.07,139.47,143.19,144.85,142.36,132.38,119.18,112.48,111.13,112.75,117.24,127.87,153.65,176.92,7.828,21.257,81.19,92.426,93.685,88.432,50.693,26.096,21.432,19.21,16.759,11.712,174.78,139.23,125.92,119.33,106.65,63.306,48.331,45.259,44.696,45.004,45.27
134.44,142.04,150.31,159.16,167.7,173.64,115.75,107.79,115.99,135.34,167.87,3.0664,9.5434,13.26,15.742,17.452,18.298,113,110.23,107.83,98.763,69.808,52.014,48.726,50.105,54.726,63.778,79.054,96.289,108.8,118.01,130.82,15.161,31.472,39.59,53.506,108.96,127.63,135.33,141.33,146.43,150.1,150.68,143.82,125.91,113.67,110.56,111.62,116.55,136.74,179.07,10.194,15.1,19.811,31.513,82.653,96.044,97.087,87.189,39.743,28.259,26.085,25.581,25.768,28.17,109.41,110.18,106.69,96.814,76.109,59.829,53.594,51.59,51.244,51.262
146.28,158.74,169.62,178.2,4.5061,8.5652,8.6679,166.6,137.31,141.94,160.29,0.62863,11.836,18.248,23.259,29.635,50.85,96.223,104.98,106.48,103.8,93.384,73.714,61.873,59.348,61.805,68.814,82.4,102.18,119.89,133.71,147.34,163.08,179.49,14.397,75.414,115.36,124.83,133.45,142.35,151.34,159.57,166.03,169.21,153.16,105.56,103.87,106.14,112.08,172.68,11.575,15.334,17.721,20.025,23.825,64.216,103.97,106.48,105.38,93.792,46.781,37.355,37.336,41.523,55.813,87.117,100.68,102.81,98.307,84.499,67.249,58.613,55.787,55.436,55.989
167.76,177.37,3.9663,8.8358,12.411,14.679,14.559,2.7392,139.1,133.54,139.77,164.85,16.311,28.086,36.198,47.901,72.369,95.622,105.09,108.78,109.14,104.95,91.234,72.759,65.385,66.027,72.693,88.812,114.03,132.09,143.63,153.23,162.39,171.23,179.34,101.46,106.01,114.13,124.92,141.4,162.22,178.08,8.4398,17.035,28.013,50.454,78.597,90.714,92.862,17.404,16.723,18.051,19.417,20.683,21.896,26.586,112.85,113.34,112.87,109.76,93.26,57.184,50.046,52.638,62.529,81.574,98.077,105.49,106.71,99.8,78.119,62.644,59.114,59.974,62.967
18.207,13.279,14.578,16.878,19.125,20.967,21.87,15.797,124.06,122.2,122.36,120.77,75.331,50.066,52.694,61.064,77.012,95.55,107.2,113.38,116.61,117.28,112.46,88.222,67.507,66.591,75.792,102.47,129.03,141.57,150.14,157.89,165.65,174,6.2429,69.307,89.756,96.715,102.1,112.15,14.137,19.245,23.138,27.379,33.04,42.262,58.525,76.877,82.969,25.483,19.051,19.888,21.095,22.055,22.158,169.62,118.69,118.11,117.8,116.32,109.9,81.205,59.021,57.116,62.676,77.465,100.22,115.54,123.96,129.67,133.61,90.117,63.004,69.382,78.724
46.038,29.481,25.114,25.325,26.913,29.265,33.439,61.313,111.31,115.63,116.18,113.26,99.869,72.52,63.125,64.97,74.925,94.207,111.83,121.87,128.33,133.88,140.5,153.07,10.315,38.619,68.725,130.93,140.76,147.97,155.19,163.05,171.93,3.2552,24.579,62.493,79.602,85.93,86.561,74.012,40.511,31.139,30.276,31.87,35.251,41.694,56.207,82.394,99.482,109.7,17.843,21.54,23.649,25.06,25.477,148.73,121.83,121.86,122.21,122.05,119.68,102.13,60.045,54.771,57.276,67.805,111.22,134.34,142.43,148.17,153,156.27,153.66,123.18,106.38
75.738,62.265,44.053,38.449,38.441,41.47,50.278,80.79,106.36,113.22,115.08,113.65,105.71,82.976,65.203,61.126,64.126,83.206,126.51,138.87,145.39,151.64,159.05,168.09,177.78,4.8863,0.53728,152.9,147.04,151.69,159.93,170.53,2.9745,17.815,37.685,60.407,75.68,83.185,84.846,77.248,52.689,37.663,34.067,34.189,36.496,42.585,65.095,101.45,111.99,116.57,121.28,25.324,29.894,32.069,34.507,77.899,123.19,125.49,127.2,128.87,130.73,134,41.672,44.594,46.438,46.023,157.67,151.32,153.49,156.37,158.98,160.31,158.14,145.27,121.37
97.892,96.824,86.309,67.623,57.948,57.494,64.952,84.76,104.77,113.63,117.14,117.67,113.75,90.358,56.782,48.642,43.599,29.733,173.61,162.69,162.22,164.96,169.47,175.11,1.1517,6.4594,8.1977,167.96,142.92,149.02,166.4,6.0918,20.123,31.154,43.172,58.769,74.954,85.808,90.75,89.092,70.207,43.001,35.946,34.992,36.709,44.543,99.084,114.85,118.06,119.16,118.48,109.92,54.618,46.096,47.042,58.12,121.81,130.43,134.4,138.67,145.78,164.57,18.739,32.578,37.013,34.148,1.3357,161.3,160.13,161.85,163.9,165.11,163.86,154.88,127.29
110.86,110.12,106.12,96.409,81.532,71.922,71.901,83.375,104.45,117.56,123.54,126.98,130.3,151.86,31.842,33.224,30.471,22.868,9.9355,179.02,174.63,174.74,177.49,1.941,7.6278,14.88,27.5,65.391,89.603,91.902,66.017,39.671,37.135,39.274,44.512,55.549,76.632,95.448,104.42,108.41,108.79,78.012,34.264,32.68,33.442,67.122,120.84,121.86,122.06,121.54,119.5,112.41,84.097,59.305,53.787,53.082,56.618,144.04,148.01,153.53,162.45,176.68,13.66,26.571,34.349,37.065,22.716,169.1,165.61,167.68,170.43,172.62,173.38,169.79,131.19
120.15,118.45,115.64,110.19,98.887,81.419,69.386,67.674,101.91,135.01,140.35,144.86,153.08,171.87,14.082,23.627,25.952,24.021,18.384,10.987,5.8472,4.7606,7.1215,12.151,19.949,32.904,55.467,75.836,84.492,85.459,78.42,62.288,48.939,43.389,42.26,45.802,87.786,118.12,122.23,124.23,126.1,129.17,138.56,171.05,168.7,136.32,129.17,127.13,125.93,124.48,121.66,114.18,89.398,63.177,54.775,50.429,43.354,17.205,173.61,171.16,175.19,2.8551,13.254,25.456,38.496,51.371,62.364,66.267,1.5916,1.5229,4.4868,7.2494,9.9543,14.024,35.572
128.89,126.04,123.57,120.48,114.2,85.699,44.487,32.264,18.665,0.12562,167.6,163.62,165.51,173.03,5.6937,17.98,25.696,29.589,30.767,29.735,27.667,27.195,29.986,35.743,44.317,56.334,70.294,81.302,87.278,88.783,85.545,75.35,58.507,44.386,34.461,20.24,160.7,141.22,135.74,133.42,132.38,132.3,133.73,138.81,146.45,143.69,137.73,134.11,131.72,129.43,125.95,117.28,85.947,60.541,53.215,48.908,43.264,31.972,15.226,5.4843,3.8542,6.8382,13.707,27.521,52.982,72.129,79.615,80.86,75.51,58.689,39.74,31.476,28.94,29.835,36.66
140.29,135.29,132.64,131.9,135.67,7.562,24.18,23.899,20.158,13.243,3.6823,174.9,170.25,170.48,176.38,10.602,31.867,49.172,60.402,67.444,70.897,71.156,69.24,67.104,67.028,70.713,78.355,87.016,93.014,95.509,94.681,89.32,72.848,40.329,19.646,4.0863,167.86,154.3,145.39,139.72,135.87,133.12,131.45,133.01,155.09,173.53,165.05,154.58,147.51,142.79,138.64,130.36,65.853,53.848,50.649,48.155,44.771,38.812,28.795,17.795,11.38,9.8242,12.696,36.983,83.039,88.086,88.238,86.01,81.174,72.868,61.277,49.711,41.266,36.042,33.673
162.44,151.44,146.16,147.24,160.68,8.7315,20.43,23.353,23.084,20.369,14.246,3.259,169.94,160.04,152.69,136.4,96.028,86.782,85.721,85.982,86.056,85.4,83.828,81.514,79.361,79.661,86.037,97.44,105.15,107.94,108.2,107.26,106,7.8437,6.6301,1.4378,174.21,165.16,155.31,146.11,138.2,131.15,123.29,101.15,41.384,30.374,22.924,15.498,7.9275,1.3547,178.05,3.2181,26.448,42.503,46.908,48.178,48.437,47.952,46.111,41.441,31.906,15.375,151.06,116.86,107.02,101.24,96.424,91.552,86.006,79.239,70.755,60.421,48.959,37.582,26.52
14.039,3.6341,170.5,166.17,175.06,10.808,20.749,25.493,27.887,29.019,28.814,23.599,139.76,128.68,124.5,118.14,108.92,100.83,96.36,94.373,93.439,92.755,91.93,90.834,89.822,92.405,130.08,142.17,136.69,130.35,125.66,123.22,125.04,148.54,1.0514,4.8112,3.1828,179.02,171.84,159.4,139.07,115,90.443,65.542,48.527,38.653,32.263,27.507,23.511,19.798,16.116,12.564,10.131,11.895,25.799,51.836,66.069,73.02,77.484,81.367,86.818,98.458,117.2,126.45,125.3,118.5,109.23,100.2,92.466,85.615,78.643,69.941,56.348,34.488,13.084
30.888,28.041,20.08,4.727,0.23059,10.759,22.643,30.624,36.952,44.222,56.127,77.561,98.335,109.36,115,117.07,115.2,110,104.74,101.6,100.22,99.867,100.3,102.37,114.05,162.95,170.86,168.97,162.8,152.71,141.13,132.29,127.96,131.94,1.4622,14.905,16.596,17.194,18.706,25.547,56.389,74.387,72.883,64.316,52.729,42.925,36.468,32.375,29.515,26.9,23.071,14.282,173.37,153.95,144.9,137.04,123.78,106.75,96.494,92.643,92.759,97.855,114.96,137.44,144.77,143.45,135.54,120.56,105.08,95.104,88.721,83.135,72.944,14.64,177.24
40.811,41.709,43.317,46.857,137.57,147.5,28.724,48.263,57.407,66.788,76.793,86.413,95.025,103.02,111.4,120.72,128.76,130.17,123.26,115.38,111.57,111.09,113.94,125.22,156.93,173.49,177.41,177.28,174.26,167.01,152.8,135.2,123.05,114.06,81.633,37.046,32.762,32.903,35.996,43.425,56.259,68.184,72.596,69.333,59.08,47.105,39.448,35.742,34.17,33.405,31.48,14.161,147.22,142.28,141.39,139.51,133.64,120.08,103.94,95.173,92.169,93.528,109.29,154.37,162.21,162.8,160.47,153.7,136.52,113.98,103.65,101.39,109.01,152.55,166.5
49.67,54.397,67.291,96.559,114.37,119.6,116.95,100.86,85.699,83.364,85.826,89.7,94.096,99.481,109.4,141.15,167.14,172.59,171.21,162.7,146.9,136.75,137.82,150.81,168.85,178.66,2.6448,3.8473,3.0227,179.08,164.97,129.29,112.41,103.33,88.659,61.305,46.38,42.575,43.59,48.548,58.154,70.714,80.387,83.97,78.588,57.669,42.338,39.314,41.286,46.919,60.588,103.19,127.18,136.02,140.91,143.04,141.36,131.06,107.83,93.272,88.015,85.673,82.681,176.24,174.82,173.84,172.39,169.49,162.25,142.09,119.89,114.15,119.19,139.02,159.86
60.978,70.955,89.253,106.52,116.09,120.86,121.87,116.76,103.46,93.458,90.997,91.777,93.606,95.999,105.14,3.6248,5.6932,5.969,4.9875,2.0311,175.36,164.21,156.58,161.01,174.06,4.0368,9.0907,11.653,13.013,13.666,13.572,104,102.66,99.868,93.125,76.808,56.735,48.084,46.853,50.525,60.896,81.016,100.25,111.69,119.7,126.83,132.89,81.687,71.416,79.862,89.598,101.01,115.23,130.5,142.37,149.66,153.07,150.87,112.28,85.299,81.187,77.71,65.19,16.325,4.5498,1.5366,179.86,177.94,173.94,160.82,128.9,116.48,116.85,126.98,152.93
81.257,92.05,103.8,112.94,119.64,124.83,128.73,129.92,123.08,105.16,95.673,93.754,93.461,90.66,23.255,13.286,12.253,11.772,10.983,9.2829,5.5023,176.98,162.85,157.97,176.89,14.239,20.242,23.343,26.35,31.666,49.106,86.494,98.046,100.63,99.268,91.258,67.983,49.811,45.722,48.725,66.658,109.05,122.18,128.24,132.73,136.12,137.19,131.33,110.75,96.886,94.849,97.634,104.95,122.16,147.97,162.42,169.74,176.09,15.12,67.341,74.491,74.312,66.873,36.368,14.221,8.5267,6.3914,5.0761,3.1976,176.13,124.36,109.58,108.61,111.15,126.6
111.81,110.8,113.82,118.5,124.28,131.51,140.7,151.23,160.43,164.54,134.06,99.449,96.045,82.299,22.353,17.737,16.829,16.48,16.124,15.443,13.856,8.511,127.99,107.26,93.403,62.174,45.383,41.426,42.071,46.841,59.553,82.162,97.713,104.81,108.52,110.65,110.06,28.883,27.762,25.501,140.67,131.71,133.1,135.73,138.61,141,141.65,137.38,120.36,100.72,93.968,92.727,93.948,100.32,171.52,0.18857,3.6182,7.7387,16.919,47.232,71.308,76.556,74.78,60.715,29.243,17.086,13.824,13.156,14.057,19.28,89.142,97.901,99.448,98.675,87.872
133.29,126.25,122.9,124.53,131.4,145.42,163.13,174.94,0.91061,3.5144,3.2889,176.91,141.17,114.9,26.879,23.734,22.883,22.694,22.953,23.941,27.609,62.15,97.09,98.856,95.519,87.042,73.039,60.835,55.506,56.054,63.303,81.131,101.49,113.52,121.92,131.32,145.83,164.12,174.79,172.68,153.81,140.72,138.75,140.59,143.67,146.77,148.73,147.17,131.08,98.198,89.083,86.257,83.353,72.548,25.99,13.168,11.239,12.02,15.859,32.886,74.217,84.135,85.403,81.553,63.458,33.695,24.919,24.191,28.412,44.548,76.818,89.949,93.885,93.507,83.647
151.35,147.28,139.44,137.41,157.92,0.55885,7.1069,9.2821,9.8678,9.2967,7.0332,0.22877,153.23,120.22,105.69,73.576,43.853,37.438,36.744,40.531,56.207,86.034,97.407,99.952,99.026,95.085,87.09,75.347,65.15,60.625,62.839,79.852,114.4,128.92,137.2,145.31,154.37,163.41,170.26,172.11,163.04,146.49,142.2,145.43,151.12,157.05,162.27,166.66,171.91,74.9,79.055,79.044,75.951,64.741,37.06,20.373,15.05,13.24,13.213,17.556,90.286,95.812,96.053,94.498,89.235,71.551,46.468,39.938,43.879,57.17,75.328,86.955,92.529,94.199,88.435
174.45,3.579,17.734,31.71,33.354,27.882,22.605,19.019,16.361,13.715,9.8064,0.22202,142.86,117.58,109.16,101.78,90.911,76.077,65.928,66.006,77.205,92.062,100.21,103.34,103.84,102.32,98.081,88.952,73.427,58.726,49.07,17.898,149.12,147.68,150.1,154.47,160.19,166.74,173.79,1.9093,15.06,48.031,73.12,173.99,178.21,1.4455,4.414,8.0338,14.551,32.734,62.457,72.855,73.459,66.335,45.774,25.514,16.878,12.598,8.8694,179.17,119.56,108.22,105.32,103.28,100.33,93.509,76,57.985,55.268,62.636,75.536,87.322,95.575,101.93,109.51
15.588,23.312,33.041,42.446,46.572,43.789,36.577,29.139,23.35,18.574,12.929,178.88,132.34,116.35,110.61,106.19,101.15,94.439,86.527,81.559,85.243,96.626,105.59,109.89,111.81,112.68,113.08,113.59,122.23,12.74,9.7454,1.1185,170.07,162.7,160.58,162.22,166.42,172.95,3.7415,25.774,50.472,60.168,61.239,55.504,42.642,29.397,21.926,18.807,18.648,22.638,40.26,70.177,78.382,76.684,63.984,34.375,17.752,10.206,2.9142,167.26,135.01,119.21,113.54,110.56,108.09,104.46,95.58,74.406,60.476,62.43,74.766,91.928,107.17,121.59,138.04
27.721,31.835,39.978,51.291,59.899,61.829,56.888,46.347,34.903,25.951,17.646,176.91,126.85,116.35,112.06,108.92,105.77,101.85,96.353,89.045,85.56,111.51,126.43,128.23,129.23,131.47,136.4,146.47,162.1,175.01,1.2041,2.7053,0.81216,176.72,173.26,173.23,177.34,6.4992,25.002,48.181,60.178,64.471,64.644,61.372,54.138,43.203,32.003,23.78,18.452,14.949,12.663,97.715,97.464,95.365,92.116,83.456,21.348,4.9504,176.46,163.9,145.35,130.28,122.31,118.21,115.95,114.6,113.29,107.02,36.841,33.559,33.32,133.24,136.82,142.48,148.33
34.353,36.305,45.961,64.989,78.568,83.075,82.445,76.948,63.578,43.274,26.855,1.8052,127.26,117.88,114.14,111.79,109.92,108.19,106.46,156.57,9.4413,4.4363,176.72,167.18,159.29,155.66,156.35,160.53,166.96,174.02,0.66534,7.0245,14.036,22.634,31.404,36.134,36.983,39.882,48.861,59.826,66.733,69.572,69.677,67.5,62.608,53.791,40.468,26.162,14.69,4.7369,170.91,142.16,118.38,108.95,104.22,101.48,101.45,155.73,172.28,167.83,158.82,146.79,136.15,129.76,127.41,129.25,138.36,159.34,175.89,1.2244,179.49,170.49,159.29,153.99,153.05
